source	target	distance_nm
GAMC	TXBC	880.25
GAMC	TXCF	773.73
GAMC	TXCM	746.69
GAMC	TXCT	826.70
GAMC	TXDC	867.51
GAMC	TXDL	826.70
GAMC	TXDM	826.70
GAMC	TXDR	945.73
GAMC	TXDS	826.70
GAMC	TXFW	773.73
GAMC	TXHD	746.69
GAMC	TXHH	720.30
GAMC	TXHI	720.30
GAMC	TXHS	880.25
GAMC	TXJS	703.15
GAMC	TXLM	994.24
GAMC	TXLP	1242.44
GAMC	TXMC	746.69
GAMC	TXMH	720.30
GAMC	TXPL	773.73
GAMC	TXPM	746.69
GAMC	TXSP	746.69
GAMC	TXSW	795.09
GAMC	TXTC	720.30
GAMC	TXTX	746.69
GAMC	TXUC	880.25
GAMC	TXVA	720.30
GAMC	UTLD	1490.26
GAMC	UTMC	1490.90
GAMC	UTPC	1490.90
GAMC	VACH	345.26
GAMC	VAFH	400.01
GAMC	VAHD	330.28
GAMC	VAMC	330.28
GAMC	VAMV	330.28
GAMC	VANG	345.26
GAMC	VAUV	322.73
GAMC	VTMC	776.91
GAMC	WACH	2001.07
GAMC	WASH	1807.89
GAMC	WASM	2001.07
GAMC	WAUW	2001.07
GAMC	WAVM	2001.07
GAMC	WICH	639.26
GAMC	WISE	639.26
GAMC	WISL	639.26
GAMC	WIUW	674.24
GAMC	WVCA	293.78
GAMC	WVWU	382.78
GAPH	ALCH	121.49
GAPH	ALUA	121.49
GAPH	ALVA	121.49
GAPH	ARBH	396.94
GAPH	ARCH	396.94
GAPH	ARUA	396.94
GAPH	AZCH	1381.97
GAPH	AZGS	1381.97
GAPH	AZMC	1381.97
GAPH	AZSJ	1381.97
GAPH	AZUA	1339.83
GAPH	CACH	1641.96
GAPH	CACL	1681.20
GAPH	CACS	1681.20
GAPH	CAGH	1646.06
GAPH	CAHP	1667.34
GAPH	CAIM	1664.44
GAPH	CALA	1688.14
GAPH	CALL	1632.89
GAPH	CAMB	1857.77
GAPH	CAPC	1847.01
GAPH	CAPM	1857.77
GAPH	CASD	1646.06
GAPH	CASF	1857.77
GAPH	CASG	1811.34
GAPH	CASH	1641.96
GAPH	CASJ	1664.44
GAPH	CASM	1811.34
GAPH	CASU	1847.59
GAPH	CAUC	1681.20
GAPH	CAUH	1681.20
GAPH	COCH	1045.45
GAPH	COPM	1052.35
GAPH	COSL	1052.35
GAPH	COUC	1045.45
GAPH	CTHH	734.48
GAPH	CTYN	709.64
GAPH	DCCH	471.42
GAPH	DCGU	471.42
GAPH	DCGW	471.42
GAPH	DCWH	471.42
GAPH	DCWR	472.72
GAPH	DEAI	557.49
GAPH	DECC	547.68
GAPH	FLAC	370.62
GAPH	FLCC	504.44
GAPH	FLFH	349.17
GAPH	FLHM	322.76
GAPH	FLJD	514.81
GAPH	FLJM	526.86
GAPH	FLLM	360.61
GAPH	FLMR	514.81
GAPH	FLSH	246.41
GAPH	FLSL	248.16
GAPH	FLTG	362.65
GAPH	FLUF	267.94
GAPH	GAEH	0.00
GAPH	GAEM	0.00
GAPH	GAMC	122.06
GAPH	HIQM	3908.26
GAPH	IAIM	643.45
GAPH	IAIV	583.88
GAPH	IAVA	583.88
GAPH	ILCH	504.54
GAPH	ILCM	511.95
GAPH	ILLU	515.34
GAPH	ILMM	442.79
GAPH	ILNM	511.95
GAPH	ILPL	511.95
GAPH	ILSF	485.76
GAPH	ILUC	511.95
GAPH	ILUI	511.95
GAPH	ILVA	513.85
GAPH	INIM	371.68
GAPH	INSV	371.68
GAPH	KSUK	590.21
GAPH	KYJH	278.86
GAPH	KYKC	278.86
GAPH	KYUK	258.37
GAPH	LACH	368.33
GAPH	LAOF	368.33
GAPH	LATU	371.33
GAPH	LAWK	476.67
GAPH	MABI	814.18
GAPH	MABS	750.48
GAPH	MABU	814.18
GAPH	MACH	814.18
GAPH	MALC	814.51
GAPH	MAMG	814.18
GAPH	MANM	814.18
GAPH	MAPB	814.18
GAPH	MAUM	784.20
GAPH	MDJH	501.82
GAPH	MDUM	501.82
GAPH	MEMC	888.86
GAPH	MIBH	528.66
GAPH	MICH	519.78
GAPH	MIDV	557.10
GAPH	MIHF	519.78
GAPH	MISH	557.10
GAPH	MISJ	519.78
GAPH	MISM	557.10
GAPH	MIUM	513.77
GAPH	MNAN	789.85
GAPH	MNCM	789.85
GAPH	MNHC	789.85
GAPH	MNMC	723.09
GAPH	MNUM	789.85
GAPH	MOBH	406.27
GAPH	MOCG	406.27
GAPH	MOCH	406.27
GAPH	MOCM	587.85
GAPH	MOLH	587.85
GAPH	MORH	587.85
GAPH	MOSL	406.27
GAPH	MOUM	495.32
GAPH	MSUM	304.61
GAPH	NCBG	248.40
GAPH	NCCM	196.91
GAPH	NCDU	302.44
GAPH	NCEC	364.44
GAPH	NCMH	293.53
GAPH	NDMC	1082.59
GAPH	NDSL	969.90
GAPH	NECH	710.93
GAPH	NEUN	710.93
GAPH	NHDH	821.68
GAPH	NJBI	643.73
GAPH	NJHK	654.02
GAPH	NJLL	580.41
GAPH	NJRW	624.50
GAPH	NJSB	640.83
GAPH	NJUH	643.73
GAPH	NMAQ	1104.46
GAPH	NMPH	1104.46
GAPH	NVUM	1515.89
GAPH	NYAM	732.80
GAPH	NYCC	655.47
GAPH	NYCP	648.94
GAPH	NYDS	648.84
GAPH	NYEC	607.31
GAPH	NYFL	648.71
GAPH	NYMA	658.41
GAPH	NYMS	648.94
GAPH	NYNS	663.14
GAPH	NYNY	648.94
GAPH	NYSB	688.29
GAPH	NYUC	648.94
GAPH	NYUM	679.83
GAPH	NYVA	658.41
GAPH	NYWC	670.47
GAPH	OHCC	483.18
GAPH	OHCH	379.39
GAPH	OHCM	321.79
GAPH	OHCO	476.82
GAPH	OHOU	379.39
GAPH	OHTC	321.79
GAPH	OHUC	321.79
GAPH	OHUH	483.18
GAPH	OKBC	657.10
GAPH	OKCM	657.10
GAPH	OKMD	657.10
GAPH	OKSJ	589.24
GAPH	ORGS	1886.54
GAPH	ORSV	1886.54
GAPH	ORUO	1886.54
GAPH	ORVA	1886.54
GAPH	PAAE	579.09
GAPH	PAAG	454.09
GAPH	PACH	454.09
GAPH	PACP	579.09
GAPH	PAGM	570.71
GAPH	PAHE	540.25
GAPH	PAHH	531.76
GAPH	PAHM	579.09
GAPH	PALV	592.82
GAPH	PAPH	543.31
GAPH	PAPT	454.09
GAPH	PASC	579.09
GAPH	PATJ	579.09
GAPH	PATU	579.09
GAPH	PAUP	579.09
GAPH	PAVA	454.09
GAPH	PRCC	1343.61
GAPH	PRSJ	1348.05
GAPH	RIRH	783.11
GAPH	SCCH	230.97
GAPH	SCLA	189.09
GAPH	SCMU	230.97
GAPH	SCPG	119.04
GAPH	SDMK	824.35
GAPH	SDSV	824.35
GAPH	TNBM	292.88
GAPH	TNEM	90.30
GAPH	TNLB	292.88
GAPH	TNMH	292.88
GAPH	TNST	186.63
GAPH	TNUK	134.92
GAPH	TNVU	186.63
GAPH	TXAS	652.90
GAPH	TXBC	766.76
GAPH	TXCF	652.90
GAPH	TXCM	625.92
GAPH	TXCT	711.37
GAPH	TXDC	761.52
GAPH	TXDL	711.37
GAPH	TXDM	711.37
GAPH	TXDR	843.83
GAPH	TXDS	711.37
GAPH	TXFW	652.90
GAPH	TXHD	625.92
GAPH	TXHH	609.74
GAPH	TXHI	609.74
GAPH	TXHS	766.76
GAPH	TXJS	595.75
GAPH	TXLM	872.32
GAPH	TXLP	1121.24
GAPH	TXMC	625.92
GAPH	TXMH	609.74
GAPH	TXPL	652.90
GAPH	TXPM	625.92
GAPH	TXSP	625.92
GAPH	TXSW	677.66
GAPH	TXTC	609.74
GAPH	TXTX	625.92
GAPH	TXUC	766.76
GAPH	TXVA	609.74
GAPH	UTLD	1373.99
GAPH	UTMC	1374.78
GAPH	UTPC	1374.78
GAPH	VACH	438.70
GAPH	VAFH	466.04
GAPH	VAHD	408.88
GAPH	VAMC	408.88
GAPH	VAMV	408.88
GAPH	VANG	438.70
GAPH	VAUV	386.01
GAPH	VTMC	827.53
GAPH	WACH	1894.88
GAPH	WASH	1703.45
GAPH	WASM	1894.88
GAPH	WAUW	1894.88
GAPH	WAVM	1894.88
GAPH	WICH	582.33
GAPH	WISE	582.33
GAPH	WISL	582.33
GAPH	WIUW	607.60
GAPH	WVCA	307.30
GAPH	WVWU	412.94
HIQM	ALCH	3791.35
HIQM	ALUA	3791.35
HIQM	ALVA	3791.35
HIQM	ARBH	3511.40
HIQM	ARCH	3511.40
HIQM	ARUA	3511.40
HIQM	AZCH	2528.47
HIQM	AZGS	2528.47
HIQM	AZMC	2528.47
HIQM	AZSJ	2528.47
HIQM	AZUA	2579.12
HIQM	CACH	2269.04
HIQM	CACL	2227.13
HIQM	CACS	2227.13
HIQM	CAGH	2264.39
HIQM	CAHP	2241.02
HIQM	CAIM	2243.85
HIQM	CALA	2220.12
HIQM	CALL	2275.38
HIQM	CAMB	2083.38
HIQM	CAPC	2088.97
HIQM	CAPM	2083.38
HIQM	CASD	2264.39
HIQM	CASF	2083.38
HIQM	CASG	2140.04
HIQM	CASH	2269.04
HIQM	CASJ	2243.85
HIQM	CASM	2140.04
HIQM	CASU	2088.17
HIQM	CAUC	2227.13
HIQM	CAUH	2227.13
HIQM	COCH	2912.76
HIQM	COPM	2905.68
HIQM	COSL	2905.68
HIQM	COUC	2912.76
HIQM	CTHH	4358.39
HIQM	CTYN	4354.42
HIQM	DCCH	4201.03
HIQM	DCGU	4201.03
HIQM	DCGW	4201.03
HIQM	DCWH	4201.03
HIQM	DCWR	4197.30
HIQM	DEAI	4258.26
HIQM	DECC	4249.79
HIQM	FLAC	4068.91
HIQM	FLCC	4209.35
HIQM	FLFH	4123.10
HIQM	FLHM	4132.09
HIQM	FLJD	4223.77
HIQM	FLJM	4225.10
HIQM	FLLM	4059.17
HIQM	FLMR	4223.77
HIQM	FLSH	3801.07
HIQM	FLSL	4084.86
HIQM	FLTG	4075.66
HIQM	FLUF	4059.73
HIQM	GAEH	3908.26
HIQM	GAEM	3908.26
HIQM	GAMC	4030.20
HIQM	GAPH	3908.26
HIQM	IAIM	3428.40
HIQM	IAIV	3522.46
HIQM	IAVA	3522.46
HIQM	ILCH	3691.43
HIQM	ILCM	3696.72
HIQM	ILLU	3686.92
HIQM	ILMM	3613.51
HIQM	ILNM	3696.72
HIQM	ILPL	3696.72
HIQM	ILSF	3612.66
HIQM	ILUC	3696.72
HIQM	ILUI	3696.72
HIQM	ILVA	3687.21
HIQM	INIM	3774.08
HIQM	INSV	3774.08
HIQM	KSUK	3384.30
HIQM	KYJH	3802.81
HIQM	KYKC	3802.81
HIQM	KYUK	3863.59
HIQM	LACH	3658.99
HIQM	LAOF	3658.99
HIQM	LATU	3653.68
HIQM	LAWK	3451.95
HIQM	MABI	4420.69
HIQM	MABS	4358.19
HIQM	MABU	4420.69
HIQM	MACH	4420.69
HIQM	MALC	4412.70
HIQM	MAMG	4420.69
HIQM	MANM	4420.69
HIQM	MAPB	4420.69
HIQM	MAUM	4390.03
HIQM	MDJH	4215.66
HIQM	MDUM	4215.66
HIQM	MEMC	4435.73
HIQM	MIBH	3892.08
HIQM	MICH	3897.48
HIQM	MIDV	3778.44
HIQM	MIHF	3897.48
HIQM	MISH	3778.44
HIQM	MISJ	3897.48
HIQM	MISM	3778.44
HIQM	MIUM	3866.81
HIQM	MNAN	3446.88
HIQM	MNCM	3446.88
HIQM	MNHC	3446.88
HIQM	MNMC	3480.13
HIQM	MNUM	3446.88
HIQM	MOBH	3592.99
HIQM	MOCG	3592.99
HIQM	MOCH	3592.99
HIQM	MOCM	3386.57
HIQM	MOLH	3386.57
HIQM	MORH	3386.57
HIQM	MOSL	3592.99
HIQM	MOUM	3491.62
HIQM	MSUM	3633.08
HIQM	NCBG	4083.85
HIQM	NCCM	4065.10
HIQM	NCDU	4149.03
HIQM	NCEC	4226.77
HIQM	NCMH	4142.71
HIQM	NDMC	3143.76
HIQM	NDSL	3307.17
HIQM	NECH	3323.98
HIQM	NEUN	3323.98
HIQM	NHDH	4351.69
HIQM	NJBI	4307.02
HIQM	NJHK	4310.84
HIQM	NJLL	4274.96
HIQM	NJRW	4297.86
HIQM	NJSB	4299.90
HIQM	NJUH	4307.02
HIQM	NMAQ	2803.88
HIQM	NMPH	2803.88
HIQM	NVUM	2398.70
HIQM	NYAM	4300.39
HIQM	NYCC	4322.60
HIQM	NYCP	4314.71
HIQM	NYDS	4318.02
HIQM	NYEC	4075.63
HIQM	NYFL	4127.76
HIQM	NYMA	4318.58
HIQM	NYMS	4314.71
HIQM	NYNS	4327.24
HIQM	NYNY	4314.71
HIQM	NYSB	4350.17
HIQM	NYUC	4314.71
HIQM	NYUM	4192.32
HIQM	NYVA	4318.58
HIQM	NYWC	4320.12
HIQM	OHCC	3963.81
HIQM	OHCH	3917.33
HIQM	OHCM	3854.59
HIQM	OHCO	3880.38
HIQM	OHOU	3917.33
HIQM	OHTC	3854.59
HIQM	OHUC	3854.59
HIQM	OHUH	3963.81
HIQM	OKBC	3252.12
HIQM	OKCM	3252.12
HIQM	OKMD	3252.12
HIQM	OKSJ	3324.79
HIQM	ORGS	2257.41
HIQM	ORSV	2257.41
HIQM	ORUO	2257.41
HIQM	ORVA	2257.41
HIQM	PAAE	4272.89
HIQM	PAAG	4049.74
HIQM	PACH	4049.74
HIQM	PACP	4272.89
HIQM	PAGM	4195.57
HIQM	PAHE	4201.88
HIQM	PAHH	4191.52
HIQM	PAHM	4272.89
HIQM	PALV	4250.87
HIQM	PAPH	4029.73
HIQM	PAPT	4049.74
HIQM	PASC	4272.89
HIQM	PATJ	4272.89
HIQM	PATU	4272.89
HIQM	PAUP	4272.89
HIQM	PAVA	4049.74
HIQM	PRCC	5105.46
HIQM	PRSJ	5109.89
HIQM	RIRH	4413.20
HIQM	SCCH	4138.84
HIQM	SCLA	4074.45
HIQM	SCMU	4138.84
HIQM	SCPG	3994.04
HIQM	SDMK	3294.16
HIQM	SDSV	3294.16
HIQM	TNBM	3618.68
HIQM	TNEM	3850.67
HIQM	TNLB	3618.68
HIQM	TNMH	3618.68
HIQM	TNST	3770.34
HIQM	TNUK	3909.29
HIQM	TNVU	3770.34
HIQM	TXAS	3269.93
HIQM	TXBC	3227.70
HIQM	TXCF	3269.93
HIQM	TXCM	3296.84
HIQM	TXCT	3261.55
HIQM	TXDC	3296.65
HIQM	TXDL	3261.55
HIQM	TXDM	3261.55
HIQM	TXDR	3268.51
HIQM	TXDS	3261.55
HIQM	TXFW	3269.93
HIQM	TXHD	3296.84
HIQM	TXHH	3387.85
HIQM	TXHI	3387.85
HIQM	TXHS	3227.70
HIQM	TXJS	3421.11
HIQM	TXLM	3040.79
HIQM	TXLP	2807.23
HIQM	TXMC	3296.84
HIQM	TXMH	3387.85
HIQM	TXPL	3269.93
HIQM	TXPM	3296.84
HIQM	TXSP	3296.84
HIQM	TXSW	3275.19
HIQM	TXTC	3387.85
HIQM	TXTX	3296.84
HIQM	TXUC	3227.70
HIQM	TXVA	3387.85
HIQM	UTLD	2601.82
HIQM	UTMC	2603.08
HIQM	UTPC	2603.08
HIQM	VACH	4261.65
HIQM	VAFH	4195.02
HIQM	VAHD	4199.28
HIQM	VAMC	4199.28
HIQM	VAMV	4199.28
HIQM	VANG	4261.65
HIQM	VAUV	4144.86
HIQM	VTMC	4300.30
HIQM	WACH	2331.01
HIQM	WASH	2508.78
HIQM	WASM	2331.01
HIQM	WAUW	2331.01
HIQM	WAVM	2331.01
HIQM	WICH	3679.83
HIQM	WISE	3679.83
HIQM	WISL	3679.83
HIQM	WIUW	3615.03
HIQM	WVCA	3994.67
HIQM	WVWU	4059.35
IAIM	ALCH	583.31
IAIM	ALUA	583.31
IAIM	ALVA	583.31
IAIM	ARBH	415.97
IAIM	ARCH	415.97
IAIM	ARUA	415.97
IAIM	AZCH	1003.44
IAIM	AZGS	1003.44
IAIM	AZMC	1003.44
IAIM	AZSJ	1003.44
IAIM	AZUA	1003.07
IAIM	CACH	1241.92
IAIM	CACL	1248.15
IAIM	CACS	1248.15
IAIM	CAGH	1242.79
IAIM	CAHP	1234.08
IAIM	CAIM	1238.76
IAIM	CALA	1258.72
IAIM	CALL	1205.29
IAIM	CAMB	1345.07
IAIM	CAPC	1340.04
IAIM	CAPM	1345.07
IAIM	CASD	1242.79
IAIM	CASF	1345.07
IAIM	CASG	1288.64
IAIM	CASH	1241.92
IAIM	CASJ	1238.76
IAIM	CASM	1288.64
IAIM	CASU	1340.87
IAIM	CAUC	1248.15
IAIM	CAUH	1248.15
IAIM	COCH	522.45
IAIM	COPM	529.32
IAIM	COSL	529.32
IAIM	COUC	522.45
IAIM	CTHH	937.60
IAIM	CTYN	930.56
IAIM	DCCH	776.83
IAIM	DCGU	776.83
IAIM	DCGW	776.83
IAIM	DCWH	776.83
IAIM	DCWR	772.67
IAIM	DEAI	830.10
IAIM	DECC	821.78
IAIM	FLAC	990.47
IAIM	FLCC	1138.26
IAIM	FLFH	986.65
IAIM	FLHM	964.58
IAIM	FLJD	1149.95
IAIM	FLJM	1160.79
IAIM	FLLM	979.19
IAIM	FLMR	1149.95
IAIM	FLSH	739.40
IAIM	FLSL	890.82
IAIM	FLTG	986.06
IAIM	FLUF	903.54
IAIM	GAEH	643.45
IAIM	GAEM	643.45
IAIM	GAMC	737.96
IAIM	GAPH	643.45
IAIM	HIQM	3428.40
IAIM	IAIV	94.24
IAIM	IAVA	94.24
IAIM	ILCH	263.57
IAIM	ILCM	269.68
IAIM	ILLU	259.88
IAIM	ILMM	210.84
IAIM	ILNM	269.68
IAIM	ILPL	269.68
IAIM	ILSF	190.40
IAIM	ILUC	269.68
IAIM	ILUI	269.68
IAIM	ILVA	260.01
IAIM	INIM	357.35
IAIM	INSV	357.35
IAIM	KSUK	155.59
IAIM	KYJH	414.01
IAIM	KYKC	414.01
IAIM	KYUK	471.77
IAIM	LACH	718.84
IAIM	LAOF	718.84
IAIM	LATU	716.20
IAIM	LAWK	545.42
IAIM	MABI	1006.50
IAIM	MABS	940.11
IAIM	MABU	1006.50
IAIM	MACH	1006.50
IAIM	MALC	999.79
IAIM	MAMG	1006.50
IAIM	MANM	1006.50
IAIM	MAPB	1006.50
IAIM	MAUM	974.16
IAIM	MDJH	789.17
IAIM	MDUM	789.17
IAIM	MEMC	1037.48
IAIM	MIBH	470.70
IAIM	MICH	474.64
IAIM	MIDV	363.29
IAIM	MIHF	474.64
IAIM	MISH	363.29
IAIM	MISJ	474.64
IAIM	MISM	363.29
IAIM	MIUM	443.35
IAIM	MNAN	204.40
IAIM	MNCM	204.40
IAIM	MNHC	204.40
IAIM	MNMC	155.16
IAIM	MNUM	204.40
IAIM	MOBH	237.77
IAIM	MOCG	237.77
IAIM	MOCH	237.77
IAIM	MOCM	155.72
IAIM	MOLH	155.72
IAIM	MORH	155.72
IAIM	MOSL	237.77
IAIM	MOUM	169.09
IAIM	MSUM	582.07
IAIM	NCBG	706.85
IAIM	NCCM	712.00
IAIM	NCDU	765.89
IAIM	NCEC	841.89
IAIM	NCMH	762.01
IAIM	NDMC	439.74
IAIM	NDSL	345.91
IAIM	NECH	106.12
IAIM	NEUN	106.12
IAIM	NHDH	950.82
IAIM	NJBI	879.92
IAIM	NJHK	884.32
IAIM	NJLL	846.57
IAIM	NJRW	870.02
IAIM	NJSB	872.92
IAIM	NJUH	879.92
IAIM	NMAQ	726.77
IAIM	NMPH	726.77
IAIM	NVUM	1055.27
IAIM	NYAM	886.19
IAIM	NYCC	895.59
IAIM	NYCP	887.62
IAIM	NYDS	890.78
IAIM	NYEC	660.04
IAIM	NYFL	716.07
IAIM	NYMA	892.00
IAIM	NYMS	887.62
IAIM	NYNS	900.57
IAIM	NYNY	887.62
IAIM	NYSB	924.31
IAIM	NYUC	887.62
IAIM	NYUM	780.32
IAIM	NYVA	892.00
IAIM	NYWC	894.50
IAIM	OHCC	536.37
IAIM	OHCH	493.03
IAIM	OHCM	443.13
IAIM	OHCO	453.03
IAIM	OHOU	493.03
IAIM	OHTC	443.13
IAIM	OHUC	443.13
IAIM	OHUH	536.37
IAIM	OKBC	410.43
IAIM	OKCM	410.43
IAIM	OKMD	410.43
IAIM	OKSJ	344.68
IAIM	ORGS	1280.06
IAIM	ORSV	1280.06
IAIM	ORUO	1280.06
IAIM	ORVA	1280.06
IAIM	PAAE	844.50
IAIM	PAAG	621.57
IAIM	PACH	621.57
IAIM	PACP	844.50
IAIM	PAGM	768.15
IAIM	PAHE	773.48
IAIM	PAHH	763.12
IAIM	PAHM	844.50
IAIM	PALV	822.96
IAIM	PAPH	606.40
IAIM	PAPT	621.57
IAIM	PASC	844.50
IAIM	PATJ	844.50
IAIM	PATU	844.50
IAIM	PAUP	844.50
IAIM	PAVA	621.57
IAIM	PRCC	1978.56
IAIM	PRSJ	1982.93
IAIM	RIRH	994.11
IAIM	SCCH	840.30
IAIM	SCLA	733.24
IAIM	SCMU	840.30
IAIM	SCPG	666.12
IAIM	SDMK	181.02
IAIM	SDSV	181.02
IAIM	TNBM	422.09
IAIM	TNEM	554.80
IAIM	TNLB	422.09
IAIM	TNMH	422.09
IAIM	TNST	456.97
IAIM	TNUK	566.13
IAIM	TNVU	456.97
IAIM	TXAS	559.74
IAIM	TXBC	768.57
IAIM	TXCF	559.74
IAIM	TXCM	550.84
IAIM	TXCT	708.87
IAIM	TXDC	851.40
IAIM	TXDL	708.87
IAIM	TXDM	708.87
IAIM	TXDR	945.86
IAIM	TXDS	708.87
IAIM	TXFW	559.74
IAIM	TXHD	550.84
IAIM	TXHH	716.00
IAIM	TXHI	716.00
IAIM	TXHS	768.57
IAIM	TXJS	740.40
IAIM	TXLM	619.60
IAIM	TXLP	854.59
IAIM	TXMC	550.84
IAIM	TXMH	716.00
IAIM	TXPL	559.74
IAIM	TXPM	550.84
IAIM	TXSP	550.84
IAIM	TXSW	655.45
IAIM	TXTC	716.00
IAIM	TXTX	550.84
IAIM	TXUC	768.57
IAIM	TXVA	716.00
IAIM	UTLD	827.22
IAIM	UTMC	826.22
IAIM	UTPC	826.22
IAIM	VACH	854.21
IAIM	VAFH	771.05
IAIM	VAHD	787.33
IAIM	VAMC	787.33
IAIM	VAMV	787.33
IAIM	VANG	854.21
IAIM	VAUV	730.30
IAIM	VTMC	911.02
IAIM	WACH	1272.51
IAIM	WASH	1076.39
IAIM	WASM	1272.51
IAIM	WAUW	1272.51
IAIM	WAVM	1272.51
IAIM	WICH	268.57
IAIM	WISE	268.57
IAIM	WISL	268.57
IAIM	WIUW	208.58
IAIM	WVCA	585.07
IAIM	WVWU	634.05
IAIV	ALCH	538.41
IAIV	ALUA	538.41
IAIV	ALVA	538.41
IAIV	ARBH	417.18
IAIV	ARCH	417.18
IAIV	ARUA	417.18
IAIV	AZCH	1092.58
IAIV	AZGS	1092.58
IAIV	AZMC	1092.58
IAIV	AZSJ	1092.58
IAIV	AZUA	1089.11
IAIV	CACH	1333.41
IAIV	CACL	1341.11
IAIV	CACS	1341.11
IAIV	CAGH	1334.44
IAIV	CAHP	1327.01
IAIV	CAIM	1331.41
IAIV	CALA	1351.56
IAIV	CALL	1297.93
IAIV	CAMB	1439.18
IAIV	CAPC	1434.22
IAIV	CAPM	1439.18
IAIV	CASD	1334.44
IAIV	CASF	1439.18
IAIV	CASG	1382.60
IAIV	CASH	1333.41
IAIV	CASJ	1331.41
IAIV	CASM	1382.60
IAIV	CASU	1435.05
IAIV	CAUC	1341.11
IAIV	CAUH	1341.11
IAIV	COCH	616.37
IAIV	COPM	623.26
IAIV	COSL	623.26
IAIV	COUC	616.37
IAIV	CTHH	843.65
IAIV	CTYN	836.41
IAIV	DCCH	684.20
IAIV	DCGU	684.20
IAIV	DCGW	684.20
IAIV	DCWH	684.20
IAIV	DCWR	679.94
IAIV	DEAI	736.27
IAIV	DECC	728.03
IAIV	FLAC	942.27
IAIV	FLCC	1085.64
IAIV	FLFH	931.73
IAIV	FLHM	906.64
IAIV	FLJD	1096.69
IAIV	FLJM	1108.17
IAIV	FLLM	931.26
IAIV	FLMR	1096.69
IAIV	FLSH	707.13
IAIV	FLSL	831.97
IAIV	FLTG	936.73
IAIV	FLUF	849.22
IAIV	GAEH	583.88
IAIV	GAEM	583.88
IAIV	GAMC	669.68
IAIV	GAPH	583.88
IAIV	HIQM	3522.46
IAIV	IAIM	94.24
IAIV	IAVA	0.00
IAIV	ILCH	169.33
IAIV	ILCM	175.55
IAIV	ILLU	165.76
IAIV	ILMM	141.09
IAIV	ILNM	175.55
IAIV	ILPL	175.55
IAIV	ILSF	105.31
IAIV	ILUC	175.55
IAIV	ILUI	175.55
IAIV	ILVA	165.87
IAIV	INIM	269.82
IAIV	INSV	269.82
IAIV	KSUK	208.66
IAIV	KYJH	335.47
IAIV	KYKC	335.47
IAIV	KYUK	390.35
IAIV	LACH	705.91
IAIV	LAOF	705.91
IAIV	LATU	703.90
IAIV	LAWK	559.99
IAIV	MABI	912.99
IAIV	MABS	846.35
IAIV	MABU	912.99
IAIV	MACH	912.99
IAIV	MALC	906.38
IAIV	MAMG	912.99
IAIV	MANM	912.99
IAIV	MAPB	912.99
IAIV	MAUM	880.54
IAIV	MDJH	695.93
IAIV	MDUM	695.93
IAIV	MEMC	945.26
IAIV	MIBH	377.26
IAIV	MICH	380.94
IAIV	MIDV	272.00
IAIV	MIHF	380.94
IAIV	MISH	272.00
IAIV	MISJ	380.94
IAIV	MISM	272.00
IAIV	MIUM	349.62
IAIV	MNAN	213.27
IAIV	MNCM	213.27
IAIV	MNHC	213.27
IAIV	MNMC	147.82
IAIV	MNUM	213.27
IAIV	MOBH	192.42
IAIV	MOCG	192.42
IAIV	MOCH	192.42
IAIV	MOCM	207.77
IAIV	MOLH	207.77
IAIV	MORH	207.77
IAIV	MOSL	192.42
IAIV	MOUM	166.97
IAIV	MSUM	566.39
IAIV	NCBG	624.20
IAIV	NCCM	633.75
IAIV	NCDU	681.33
IAIV	NCEC	756.27
IAIV	NCMH	677.94
IAIV	NDMC	503.96
IAIV	NDSL	386.53
IAIV	NECH	200.03
IAIV	NEUN	200.03
IAIV	NHDH	858.57
IAIV	NJBI	785.68
IAIV	NJHK	790.08
IAIV	NJLL	752.58
IAIV	NJRW	775.81
IAIV	NJSB	778.68
IAIV	NJUH	785.68
IAIV	NMAQ	813.22
IAIV	NMPH	813.22
IAIV	NVUM	1148.76
IAIV	NYAM	792.82
IAIV	NYCC	801.35
IAIV	NYCP	793.39
IAIV	NYDS	796.54
IAIV	NYEC	566.95
IAIV	NYFL	623.32
IAIV	NYMA	797.76
IAIV	NYMS	793.39
IAIV	NYNS	806.33
IAIV	NYNY	793.39
IAIV	NYSB	830.09
IAIV	NYUC	793.39
IAIV	NYUM	687.37
IAIV	NYVA	797.76
IAIV	NYWC	800.29
IAIV	OHCC	442.13
IAIV	OHCH	401.05
IAIV	OHCM	356.10
IAIV	OHCO	358.79
IAIV	OHOU	401.05
IAIV	OHTC	356.10
IAIV	OHUC	356.10
IAIV	OHUH	442.13
IAIV	OKBC	466.14
IAIV	OKCM	466.14
IAIV	OKMD	466.14
IAIV	OKSJ	391.10
IAIV	ORGS	1366.72
IAIV	ORSV	1366.72
IAIV	ORUO	1366.72
IAIV	ORVA	1366.72
IAIV	PAAE	750.51
IAIV	PAAG	527.80
IAIV	PACH	527.80
IAIV	PACP	750.51
IAIV	PAGM	673.92
IAIV	PAHE	679.45
IAIV	PAHH	669.12
IAIV	PAHM	750.51
IAIV	PALV	728.76
IAIV	PAPH	512.46
IAIV	PAPT	527.80
IAIV	PASC	750.51
IAIV	PATJ	750.51
IAIV	PATU	750.51
IAIV	PAUP	750.51
IAIV	PAVA	527.80
IAIV	PRCC	1906.88
IAIV	PRSJ	1911.21
IAIV	RIRH	900.24
